;Cidades;202101;202102;202103;202104;202105;202106;202107;202108;202109;202110;202111;202112
171;Mira;13,0;15,0;17,0;20,0;21,0;24,0;25,0;27,0;27,0;23,0;18,5;17,0
172;Miranda do Corvo;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
173;Miranda do Douro;8,0;11,5;15,0;17,0;21,0;25,5;30,0;32,0;24,0;21,0;14,0;12,0
174;Mirandela;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0;12,5
175;Mogadouro;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0;13,0
176;Moimenta da Beira;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
177;Moita;14,0;16,0;17,0;19,5;23,0;25,0;27,0;28,0;28,0;25,0;20,0;18,0
178;Moncao;12,0;13,0;16,0;17,5;17,0;20,0;22,0;23,0;23,0;21,0;17,0;15,0
179;Monchique;12,0;14,5;16,0;18,0;22,0;24,5;28,0;29,0;28,0;25,0;18,0;16,0
180;Mondim de Basto;11,0;12,0;16,0;18,0;19,0;25,0;29,0;31,0;25,5;21,0;16,0;13,5
181;Monforte;10,0;12,5;15,0;17,5;23,0;28,5;32,0;33,0;27,0;25,0;15,0;14,0
182;Montalegre;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0;12,5
183;Montemor-o-Novo;13,0;16,0;18,0;21,0;25,0;30,0;33,0;34,0;30,0;28,0;19,0;17,0
184;Montemor-o-Velho;13,0;15,0;16,0;18,0;18,0;19,5;21,0;23,0;24,0;21,0;18,0;16,5
185;Montijo;14,0;16,0;17,0;19,5;23,0;25,0;27,0;28,0;28,0;25,0;20,0;18,0
186;Mora;13,0;16,0;18,0;21,0;25,0;30,0;33,0;34,0;30,0;28,0;19,0;17,0
187;Mortagua;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
188;Moura;12,0;15,0;16,0;19,0;20,0;31,0;24,0;35,0;26,0;23,0;18,0;16,5
189;Mourao;13,0;14,0;15,0;16,0;16,0;18,5;19,0;21,0;22,0;20,0;17,0;15,0
190;Murca;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
191;Murtosa;13,0;14,5;17,0;19,0;19,0;21,5;22,0;24,0;24,5;22,0;17,5;16,0
192;Nazare;12,0;14,5;16,0;18,5;19,0;21,0;22,0;24,0;24,0;22,0;18,0;16,0
193;Nelas;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
194;Nisa;10,0;12,5;15,0;17,5;23,0;28,5;32,0;33,0;27,0;25,0;15,0;14,0
195;Nordeste;16,0;15,0;16,0;17,0;18,0;21,0;22,0;24,0;23,0;22,0;20,0;18,0
196;Odemira;12,0;14,5;16,0;18,0;22,0;24,5;28,0;29,0;28,0;25,0;18,0;16,0
197;Odivelas;14,0;16,0;17,0;19,0;22,0;24,0;25,0;27,0;27,0;25,0;20,0;17,0
198;Oeiras;14,0;16,0;18,0;18,5;20,0;21,5;23,0;24,0;26,0;23,0;19,5;17,0
199;Oeste;-1,0;-3,0;2,0;4,5;11,0;18,0;30,0;19,0;13,0;30,0;7,0;28,0
200;Oleiros;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,5;11,0
201;Olhao;13,0;16,0;17,0;18,0;22,0;23,0;25,0;26,0;26,0;24,0;20,0;18,0
202;Oliveira de Azemeis;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;17,5;15,5
203;Oliveira de Frades;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
204;Oliveira do Bairro;13,0;14,0;18,0;21,0;22,0;26,0;27,0;30,0;28,0;23,0;18,5;16,0
205;Oliveira do Hospital;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0;13,0
206;Ourem;12,0;15,0;18,0;20,0;22,0;26,0;28,0;30,0;29,0;24,0;18,0;16,0
207;Ourique;12,0;14,5;16,0;18,0;22,0;24,5;28,0;29,0;28,0;25,0;18,0;16,0
208;Ovar;13,0;14,5;17,0;19,0;19,0;22,5;23,0;25,0;24,0;23,0;17,0;16,0
209;PORTUGAL, ANSIAO.CSV;13,0;16,0;18,0;20,0;23,0;27,5;29,0;31,0;28,0;25,0;18,5;17,0
210;PORTUGAL, OBIDOS.CSV;13,0;16,0;18,0;20,0;23,0;27,5;29,0;31,0;28,0;25,0;18,5;17,0
211;Pacos de Ferreira;12,0;14,0;17,0;19,5;20,0;25,5;28,0;29,0;27,0;23,0;16,0;14,0
212;Palmela;13,0;15,5;17,0;19,0;23,0;25,0;28,0;28,0;27,5;26,0;20,0;18,0
213;Pampilhosa da Serra;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
214;Paredes;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,5;11,0
215;Paredes de Coura;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;17,5;15,0
216;Pedrogao Grande;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
217;Penacova;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
218;Penafiel;12,0;14,0;17,0;19,5;20,0;25,5;28,0;29,0;27,0;23,0;16,0;14,0
219;Penalva do Castelo;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
220;Penamacor;10,0;12,0;16,0;17,0;22,0;28,0;31,0;33,0;26,0;23,0;15,5;13,0
221;Penedono;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
222;Penela;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
223;Peniche;13,0;15,0;16,0;18,0;19,0;20,5;22,0;23,0;25,0;22,0;18,0;17,0
224;Peso da Regua;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
225;Pinhel;7,0;10,0;14,0;15,5;19,0;25,0;28,0;31,0;24,0;21,0;12,5;10,0
226;Pombal;13,0;15,5;17,0;19,0;24,0;26,0;29,0;30,0;29,0;25,0;19,0;17,0
227;Ponta Delgada;16,0;15,0;16,0;17,0;18,0;21,0;22,0;24,0;23,0;22,0;20,0;18,0
228;Ponta do Sol;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0;15,0
229;Ponte da Barca;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;17,5;15,0
230;Ponte de Lima;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;17,5;15,0
231;Ponte de Sor;12,0;16,0;19,0;20,0;25,0;30,0;31,0;33,0;29,0;27,0;18,0;17,0
232;Portalegre;12,0;12,5;15,0;20,0;25,0;30,0;32,0;33,0;29,0;27,0;18,0;17,0
233;Portel;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0;16,5
234;Portimao;14,0;16,0;18,0;19,0;23,0;24,5;27,0;28,0;28,0;25,0;20,0;18,0
235;Porto;13,0;14,0;17,0;18,0;18,0;20,5;22,0;23,0;23,0;22,0;17,0;15,0
236;Porto Moniz;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0;15,0
237;Porto Santo;17,0;17,5;16,0;18,0;19,0;20,0;21,0;22,0;23,0;22,0;20,0;19,0
238;Porto de Mos;12,0;14,5;16,0;18,5;19,0;21,0;22,0;24,0;24,0;22,0;18,0;16,0
239;Povoa de Lanhoso;12,0;13,0;18,0;19,0;20,0;25,5;29,0;30,0;27,0;23,0;17,0;14,5
240;Povoa de Varzim;13,0;14,0;15,0;16,0;16,0;18,5;19,0;21,0;22,0;20,0;17,0;15,0
241;Povoacao;13,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;17,5;15,0
242;Proenca-a-Nova;11,0;13,5;18,0;19,0;25,0;30,5;34,0;35,0;29,0;25,0;17,0;15,0
243;Redondo;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0;16,5
244;Regiao de Aveiro;13,0;14,5;17,0;19,0;19,0;21,5;22,0;24,0;24,5;22,0;17,5;16,0
245;Regiao de Coimbra;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0;16,0
246;Regiao de Leiria;12,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,0;23,0;18,0;16,5
247;Reguengos de Monsaraz;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0;16,5
248;Resende;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;13,5;12,5
249;Ribeira Brava;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0;15,0
250;Ribeira Grande;17,0;15,0;16,0;16,0;17,0;20,0;22,0;23,0;22,0;22,0;20,0;18,0
251;Ribeira de Pena;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
252;Rio Maior;13,0;15,0;16,0;18,0;19,0;20,5;22,0;23,0;25,0;22,0;18,0;17,0
253;Sabrosa;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
254;Sabugal;7,0;10,0;14,0;15,5;19,0;25,0;28,0;31,0;24,0;21,0;12,5;10,0
255;Salvaterra de Magos;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;19,0;17,0
256;Santa Comba Dao;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
257;Santa Cruz;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,5;11,0
258;Santa Cruz da Graciosa;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;19,0;17,0
259;Santa Cruz das Flores;17,0;15,0;16,0;16,0;17,0;20,0;21,0;23,0;21,0;21,0;19,5;17,5
260;Santa Maria da Feira;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0;13,0
261;Santa Marta de Penaguiao;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
262;Santana;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0;15,0
263;Santarem;13,0;17,0;18,0;20,5;23,0;28,0;29,0;31,0;29,0;26,0;19,0;18,0
264;Santiago do Cacem;13,0;15,5;16,0;18,0;19,0;20,0;22,0;23,0;25,0;23,0;19,0;17,0
265;Santo Tirso;13,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;17,5;15,0
266;Sao Bras de Alportel;13,0;15,0;17,0;18,0;24,0;26,0;29,0;29,0;28,0;26,0;19,0;17,0
267;Sao Joao da Madeira;13,0;14,5;17,0;19,0;19,0;22,5;23,0;25,0;24,0;23,0;17,0;16,0
268;Sao Joao da Pesqueira;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
269;Sao Paulo;27,0;26,0;26,0;27,0;28,0;27,0;27,0;30,0;38,0;26,0;29,0;28,5
270;Sao Pedro do Sul;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
271;Sao Roque do Pico;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;19,0;17,0
272;Sao Vicente;12,0;13,0;18,0;19,0;20,0;25,5;29,0;30,0;27,0;23,0;17,0;14,5
273;Sardoal;12,0;16,0;19,0;20,0;25,0;30,0;31,0;33,0;29,0;27,0;18,0;17,0
274;Satao;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
275;Seia;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0;13,0
276;Seixal;14,0;15,0;16,0;18,0;22,0;21,0;23,0;25,0;26,0;24,0;18,0;17,0
277;Sernancelhe;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
278;Serpa;13,0;16,5;18,0;21,0;27,0;31,0;34,0;35,0;30,0;28,0;19,0;17,0
279;Serta;13,0;15,0;18,0;20,5;23,0;28,0;29,0;32,0;29,0;25,0;18,0;16,5
280;Sesimbra;13,0;15,5;17,0;19,0;23,0;25,0;28,0;28,0;27,5;26,0;20,0;18,0
281;Setubal;14,0;16,0;17,0;19,5;23,0;25,0;27,0;28,0;28,0;25,0;20,0;18,0
282;Sever do Vouga;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;17,5;15,5
283;Silves;14,0;16,0;17,0;19,0;23,0;25,0;28,0;29,0;28,0;25,0;19,0;18,0
284;Sines;13,0;15,5;16,0;18,0;19,0;20,0;22,0;23,0;25,0;23,0;19,0;17,0
285;Sintra;14,0;15,0;17,0;18,0;20,0;21,0;23,0;24,0;26,0;23,0;19,0;17,0
286;Sobral de Monte Agraco;13,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,5;24,0;19,5;17,0
287;Soure;13,0;16,0;18,0;20,0;22,0;25,5;26,0;28,0;27,5;24,0;18,5;17,0
288;Sousel;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0;16,5
289;Tabua;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
290;Tabuaco;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
291;Tamega e Sousa;12,0;13,0;18,0;19,5;20,0;26,0;29,0;31,0;27,5;22,0;16,5;14,0
292;Tarouca;13,0;16,0;18,0;20,0;22,0;25,5;26,0;28,0;27,5;24,0;18,5;17,0
293;Tavira;14,0;16,0;18,0;19,0;24,0;26,0;29,0;29,0;29,0;26,0;20,0;18,0
294;Terras de Bouro;10,0;13,0;17,0;19,0;20,0;26,0;29,0;31,0;27,0;22,0;15,0;13,0
295;Terras de Tras-os-Montes;26,0;27,0;27,0;27,0;30,0;32,5;34,0;32,0;31,0;30,0;27,0;26,0
296;Tomar;13,0;15,0;18,0;20,5;23,0;28,0;29,0;32,0;29,0;25,0;18,0;16,5
297;Tondela;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
298;Torre de Moncorvo;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
299;Torres Novas;13,0;16,0;18,0;20,5;23,0;28,0;30,0;32,0;30,0;25,0;19,0;17,0
300;Torres Vedras;13,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,5;24,0;19,5;17,0
301;Trancoso;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;13,5;12,5
302;Trofa;11,0;12,0;16,0;18,0;19,0;25,0;29,0;31,0;25,5;21,0;16,0;13,5
303;Vagos;13,0;14,5;17,0;19,0;19,0;21,5;22,0;24,0;24,5;22,0;17,5;16,0
304;Vale de Cambra;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;17,5;15,5
305;Valenca;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
306;Valongo;13,0;16,0;18,0;20,0;22,0;25,5;26,0;28,0;27,5;24,0;18,5;17,0
307;Valpacos;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0;12,5
308;Velas;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;19,0;17,0
309;Vendas Novas;13,0;16,0;18,0;21,0;25,0;30,0;33,0;34,0;30,0;28,0;19,0;17,0
310;Viana do Alentejo;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0;16,5
311;Viana do Castelo;12,0;13,0;16,0;17,5;17,0;20,0;22,0;23,0;23,0;21,0;17,0;15,0
312;Vidigueira;13,0;16,5;18,0;21,0;27,0;31,0;34,0;35,0;30,0;28,0;19,0;17,0
313;Vieira do Minho;11,0;12,0;16,0;18,0;19,0;25,0;29,0;31,0;25,5;21,0;16,0;13,5
314;Vila Flor;10,0;12,5;18,0;21,0;23,0;28,5;28,0;33,0;27,0;25,0;15,0;14,0
315;Vila Franca de Xira;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;19,0;17,0
316;Vila Franca do Campo;16,0;15,0;16,0;17,0;18,0;21,0;22,0;24,0;23,0;22,0;20,0;18,0
317;Vila Nova da Barquinha;13,0;16,0;18,0;20,5;23,0;28,0;30,0;32,0;30,0;25,0;19,0;17,0
318;Vila Nova de Cerveira;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;17,5;15,0
319;Vila Nova de Famalicao;13,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;17,5;15,0
320;Vila Nova de Foz Coa;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
321;Vila Nova de Gaia;13,0;14,0;17,0;18,0;18,0;20,5;22,0;23,0;23,0;22,0;17,0;15,0
322;Vila Nova de Paiva;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
323;Vila Nova de Poiares;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
324;Vila Pouca de Aguiar;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
325;Vila Real;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
326;Vila Real de Santo Antonio;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0;12,5
327;Vila Velha de Rodao;11,0;13,5;18,0;19,0;25,0;30,5;34,0;35,0;29,0;25,0;17,0;15,0
328;Vila Verde;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0;12,0
329;Vila Vicosa;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;13,5;12,5
330;Vila da Praia da Vitoria;16,0;15,0;15,0;16,0;18,0;20,0;22,0;23,0;22,0;21,0;19,0;17,0
331;Vila de Rei;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;19,0;17,0
332;Vila do Bispo;14,0;15,0;16,0;17,0;18,0;19,0;20,0;21,0;23,0;22,0;19,0;17,0
333;Vila do Conde;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0;12,5
334;Vila do Porto;13,0;14,0;15,0;16,0;16,0;18,5;19,0;21,0;22,0;20,0;17,0;15,0
335;Vimioso;8,0;11,5;15,0;17,0;21,0;25,5;30,0;32,0;24,0;21,0;14,0;12,0
336;Vinhais;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,5;11,0
337;Viseu;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0;13,5
338;Viseu Dao Lafoes;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
339;Vizela;12,0;13,0;18,0;19,5;20,0;26,0;29,0;31,0;27,5;22,0;16,5;14,0
340;Vouzela;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0;13,5
