;Unnamed: 0_x;Unnamed: 0.1;Ambito Geografico;Regiao;Cidades;qtd Idade 0 -14;qtd Idade 15-64;qtd idade >65;% Idade 0 -14;% Idade 15-64;% idade >65;"N.º médio de indivíduos por Km²	
74;74;84;Município;Norte;Torre de Moncorvo;584;4305;2762;7,6;56,3;36,1;14,4;1,2;0;3;3;8;1;1;1;0;1;859,5;7,6;63,1;32,3;3;41,173949900000004;-7,0526159;Torre de Moncorvo, Bragança, Portugal;326,6352668414988;130,80276620516412;3,9;409,3;2,1;190,1;296,0;15,0
75;75;85;Município;Norte;Vila Nova de Foz Coa;560;3880;2024;8,7;60,0;31,3;16,2;2,9;0;4;3;3;2;1;1;0;1;947,3;5,4;68,3;33,7;2;41,0818397;-7,142413799999999;Vila Nova de Foz Coa, Guarda, 5150-592, Portugal;313,9417467189138;123,55267334684694;3,7;389,6;2,2;196,3;318,0;15,0
76;76;86;Município;Norte;Vila Real;6022;33153;10744;12,1;66,4;21,5;131,8;2,0;3;15;22;28;20;4;7;68;8;1090,7;7,4;98,3;22,4;15;41,522871200000004;-7,5465333355894675;Vila Real, Portugal;340,69057479088224;98,26420211994991;3,7;397,1;1,1;95,0;323,0;15,0
77;77;88;Município;Norte;Alfandega da Fe;382;2649;1491;8,4;58,6;33,0;14,0;3,6;0;2;8;4;1;1;1;0;0;866,8;7,3;69,5;20,8;2;41,3419743;-6,9611439;Alfândega da Fé, Bragança, Portugal;346,43321039251185;139,91747659335354;4,2;429,5;1,9;180,3;14,0;18,0
78;78;89;Município;Norte;Braganca;3821;21231;8473;11,4;63,3;25,3;28,6;6,7;1;9;30;18;14;4;6;18;0;1019,6;4,6;97,0;24,5;10;41,5084468;-6,773302360533067;Bragança, Portugal;370,51304285748915;158,9054557433625;4,7;486,0;2,1;207,2;61,0;16,0
79;79;90;Município;Norte;Macedo de Cavaleiros;1288;8561;4619;8,9;59,2;31,9;20,7;1,6;1;4;8;8;4;1;1;0;0;892,9;6,7;73,8;23,2;8;41,536212400000004;-6,956026700000001;Macedo de Cavaleiros, Bragança, Portugal;364,91367886689767;145,00484863701547;4,6;462,4;2,0;184,3;153,0;16,0
80;80;91;Município;Norte;Miranda do Douro;563;3952;2282;8,3;58,1;33,6;14,0;1,5;0;2;9;4;3;2;2;0;0;880,4;4,6;72,9;23,5;5;41,5000816;-6,271331;Miranda do Douro, Bragança, Portugal;394,6823535493808;199,6881601223353;4,9;507,4;2,7;258,2;173,0;18,0
81;81;92;Município;Norte;Mirandela;2291;13176;6205;10,6;60,8;28,6;32,9;2,5;2;7;20;11;6;2;4;0;1;957,8;7,0;83,6;26,5;9;41,489615;-7,1774792000000005;Mirandela, Bragança, Portugal;351,1428786500145;125,81156093575791;4,2;427,6;1,6;148,8;174,0;21,0
82;82;93;Município;Norte;Mogadouro;702;4666;2972;8,4;55,9;35,6;11,0;1,0;0;3;7;3;2;1;1;0;0;884,6;6,4;69,1;18,5;4;41,341870799999995;-6,7121674;Mogadouro, Bragança, Portugal;358,2584265613529;160,57121529459687;4,5;465,1;2,3;215,9;175,0;21,0
83;83;94;Município;Norte;Vila Flor;545;3632;1851;9,0;60,3;30,7;22,7;3,6;0;2;0;9;5;1;1;5;1;890,3;7,9;62,9;32,7;2;41,3067941;-7,1517712;Vila Flor, Bragança, Portugal;334,64252002311764;123,57066944605214;4,1;429,9;1,7;158,0;312,0;26,0
84;84;95;Município;Norte;Vimioso;427;2203;1361;10,7;55,2;34,1;8,3;1,4;0;3;4;2;1;1;1;4;0;854,5;5,7;63,3;27,1;3;41,584953399999996;-6,5291002;Vimioso, Bragança, Portugal;389,0977266251782;180,75343450356084;5,0;500,2;2,5;224,5;333,0;18,0
85;85;96;Município;Norte;Vinhais;526;3924;3228;6,9;51,1;42,0;11,1;0,6;0;4;6;5;5;1;1;12;0;810,2;6,6;59,9;20,2;3;41,833606200000006;-7,007716;Vinhais, Bragança, Portugal;391,45228407601127;153,92540991622468;4,8;477,7;2,2;198,8;334,0;16,0
86;86;99;Município;Centro;Alcobaca;6146;34855;12649;11,5;65,0;23,6;131,4;4,6;1;16;61;33;25;5;6;84;1;1007,1;3,8;87,4;21,7;19;39,551919899999994;-8,9763396;Alcobaça, Leiria, Portugal;94,73674247968052;180,0894350440078;1,4;120,4;2,0;213,0;8,0;16,0
87;87;100;Município;Centro;Alenquer;6628;29224;8533;14,9;65,8;19,2;145,9;7,1;0;13;22;19;20;4;4;18;0;1182,2;5,1;89,0;21,9;8;39,056633000000005;-9,0076057;Alenquer, Lisboa, Portugal;40,315232950362116;234,8289150094661;0,7;47,1;2,5;281,1;11,0;30,0
88;88;101;Município;Centro;Arruda dos Vinhos;2315;10254;3025;14,8;65,8;19,4;200,0;4,7;0;2;22;5;4;2;2;2;0;1096,2;3,1;93,7;23,5;4;38,98303;-9,077630000000001;Arruda dos Vinhos, Lisboa, Portugal;30,985184026680397;243,8240582351807;0,6;37,0;2,6;290,2;42,0;30,0
89;89;102;Município;Centro;Bombarral;1491;8049;3082;11,8;63,8;24,4;138,3;4,5;0;4;16;5;2;1;1;4;0;934,5;4,1;82,0;21,3;5;39,2667959;-9,1583288;Bombarral, Bombarral e Vale Covo, Bombarral, Leiria, 2540-052, Portugal;62,09110526560094;214,1801421197861;1,0;73,1;2,3;249,6;57,0;18,0
90;90;103;Município;Centro;Cadaval;1619;8478;3607;11,8;61,9;26,3;78,4;3,2;0;5;18;11;10;1;1;0;0;974,0;4,3;72,4;23,6;2;39,2395742;-9,062203105766496;Cadaval, Lisboa, Portugal;59,39125688994852;215,52407018239708;1,0;75,2;2,4;256,5;63,0;27,0
91;91;104;Município;Centro;Caldas da Rainha;6526;34097;11572;12,5;65,3;22,2;204,1;6,9;3;15;82;34;28;5;7;101;6;959,4;4,7;98,1;21,1;14;39,4072118;-9,1346004;Caldas da Rainha, Leiria, Portugal;77,65197129030541;198,5199039491831;1,1;92,6;2,1;230,6;64,0;18,0
92;92;105;Município;Centro;Lourinha;3606;17072;5342;13,9;65,6;20,5;176,8;6,1;0;6;27;15;15;3;3;0;0;964,9;4,3;79,8;24,0;8;39,24603310000001;-9,271338790806393;Lourinhã, Lisboa, Portugal;60,887503978112285;218,70612328174118;1,0;70,8;2,5;266,7;149,0;22,0
93;93;106;Município;Centro;Nazare;1948;8874;3391;13,7;62,4;23,9;172,4;6,9;1;6;22;6;5;1;2;0;0;917,6;5,4;86,4;29,0;7;39,6029108;-9,070157199999999;Nazaré, Leiria, Portugal;99,545045214481;176,10515915675487;1,4;121,7;2,0;214,3;192,0;16,0
94;94;107;Município;Centro;Obidos;1502;7554;2881;12,6;63,3;24,1;84,3;7,9;0;5;20;11;3;3;1;1;0;1008,1;3,7;75,9;21,4;2;39,361951399999995;-9,157153;Óbidos, Leiria, Portugal;72,64865752718285;203,85183089711404;1,1;85,2;2,3;240,7;;
95;95;108;Município;Centro;Peniche;3709;16767;6128;13,9;63,0;23,0;343,1;5,4;1;7;41;13;14;3;4;6;0;954,9;5,4;85,5;26,9;8;39,3566221;-9,3812853;Peniche, Leiria, Portugal;75,08630422691516;209,5871242748684;1,3;102,5;2,5;262,7;221,0;18,0
96;96;109;Município;Centro;Sobral de Monte Agraco;1530;7279;1934;14,2;67,8;18,0;206,2;3,5;0;3;8;5;3;1;1;9;1;970,4;3,1;97,0;35,5;3;39,01835;-9,151710000000001;Sobral de Monte Agraço, Lisboa, Portugal;34,505477169348225;241,08334085489815;0,8;45,5;2,7;285,8;284,0;22,0
97;97;110;Município;Centro;Torres Vedras;10763;51402;16741;13,6;65,1;21,2;193,8;6,2;3;25;83;51;43;9;11;129;5;1030,8;4,5;96,4;23,6;20;39,11014835;-9,276731117530927;Torres Vedras, Lisboa, Portugal;46,295870320717576;233,4414429688489;0,8;50,3;2,5;274,2;298,0;22,0
98;98;112;Município;Centro;Agueda;5471;29443;11298;11,8;63,7;24,4;137,8;2,9;1;14;50;28;14;5;6;39;1;1071,4;3,9;86,6;26,9;12;40,5785006;-8,4438017;Águeda, Aveiro, Portugal;216,04813537943107;64,94891263523873;2,6;256,5;0,9;78,6;1,0;27,0
99;99;113;Município;Centro;Albergaria-a-Velha;3089;15857;5275;12,8;65,5;21,8;152,5;2,3;0;9;31;22;15;4;4;32;1;1126,7;4,1;86,5;32,8;9;40,6906888;-8,4792205;Albergaria-a-Velha, Albergaria-a-Velha e Valmaior, Albergaria-a-Velha, Aveiro, 3850-053, Portugal;227,26581127810482;52,13816724846463;2,5;265,9;0,8;67,1;4,0;27,0
100;100;114;Município;Centro;Anadia;2852;16955;7505;10,4;62,1;27,5;126,1;2,6;1;13;20;20;13;4;4;11;1;1017,4;3,6;80,4;28,4;9;40,4426833;-8,435958099999999;Anadia, Aveiro, Portugal;201,80895112195176;79,86131168473224;2,3;230,8;1,1;94,2;32,0;27,0
101;101;115;Município;Centro;Aveiro;11058;52099;16172;13,9;65,7;20,4;401,5;6,9;2;21;62;53;34;9;12;190;8;1243,3;5,3;121,8;29,0;39;40,640496;-8,6537841;Aveiro, Portugal;218,5501265454706;56,636440415886135;2,5;255,3;0,8;76,0;43,0;18,0
102;102;116;Município;Centro;Estarreja;3258;17101;5718;12,5;65,6;21,9;241,1;2,4;1;6;28;15;8;3;3;79;2;1260,3;5,1;84,5;28,8;7;40,7523494;-8,5703455;Estarreja, Aveiro, Portugal;232,14131728098803;44,230601611464245;2,6;272,7;0,6;53,2;100,0;20,0
103;103;117;Município;Centro;Ilhavo;5292;25883;7756;13,6;66,5;19,9;529,8;3,5;0;8;62;25;19;3;4;106;0;1148,9;5,3;89,0;29,2;12;40,600110799999996;-8,666666699999999;Ílhavo, Aveiro, Portugal;213,93970697415668;61,186633524848396;2,5;249,7;0,9;82,0;137,0;18,0
104;104;118;Município;Centro;Murtosa;1400;6808;2135;13,5;65,8;20,6;141,5;2,0;0;4;17;6;4;2;2;0;0;924,0;3,5;71,5;25,8;4;40,7367759;-8,638451;Murtosa, Aveiro, Portugal;229,29285885346425;45,887911996775635;2,7;278,5;0,7;59,0;191,0;18,0
105;105;119;Município;Centro;Oliveira do Bairro;3411;15948;5139;13,9;65,1;21,0;280,5;3,9;1;7;39;17;9;2;2;31;0;1047,8;3,9;79,5;31,0;9;40,5138208;-8,4928163;Oliveira do Bairro, Aveiro, Portugal;208,002649473048;71,28509322741222;2,4;252,0;0,9;82,9;204,0;27,0
106;106;120;Município;Centro;Ovar;6770;36594;11011;12,4;67,3;20,3;368,1;1,8;1;16;24;33;21;5;8;32;1;1074,0;5,5;89,3;23,3;14;40,84584435;-8,648528873790857;Ovar, São João, Aveiro, Portugal;241,04623581957142;33,865911289316315;2,7;284,2;0,5;39,1;208,0;19,0
107;107;121;Município;Centro;Sever do Vouga;1126;7121;3066;9,9;63,0;27,1;87,1;1,8;0;5;10;11;10;1;1;6;0;1050,9;3,2;75,7;24,8;5;40,732462700000006;-8,371094;Sever do Vouga, Aveiro, Portugal;234,18501456205638;50,515564929517325;2,8;279,8;1,0;71,3;280,0;20,0
108;108;122;Município;Centro;Vagos;2975;14912;4974;13,0;65,2;21,8;138,6;2,7;0;7;22;12;10;2;4;0;0;1039,0;3,6;74,0;20,4;9;40,553891899999996;-8,680914999999999;Vagos, Aveiro, Portugal;208,67145436051345;66,40130142884492;2,4;239,4;0,9;87,1;301,0;18,0
109;109;124;Município;Centro;Arganil;1103;6836;3064;10,0;62,1;27,8;33,1;6,7;0;4;8;7;6;2;2;21;1;861,1;5,5;69,0;23,5;3;40,2202451;-7,98070022310108;Arganil, Coimbra, Portugal;195,1703569651576;116,1218654677935;2,6;258,9;1,7;161,0;37,0;34,0
110;110;125;Município;Centro;Cantanhede;3955;21617;9496;11,3;61,6;27,1;89,7;2,1;2;16;32;24;19;5;6;62;0;1083,3;4,0;81,2;29,0;11;40,36548870000001;-8,658317806596093;Cantanhede, Coimbra, Portugal;188,5873584091084;87,15088922519973;2,2;222,4;1,1;108,1;70,0;24,0
111;111;126;Município;Centro;Coimbra;17079;82438;35137;12,7;61,2;26,1;421,6;5,8;15;49;54;79;67;17;21;714;20;1182,4;5,3;126,3;24,3;54;40,2111931;-8,429463199999999;Coimbra, Portugal;177,66495459348874;105,31299313005488;2,0;204,4;1,3;126,0;87,0;31,0
112;112;127;Município;Centro;Condeixa-a-Nova;2447;11889;3478;13,7;66,7;19,5;128,5;2,1;1;5;18;8;6;1;2;5;0;999,8;3,2;79,0;13,8;6;40,115348100000006;-8,499882800000002;Condeixa-a-Nova, Coimbra, Portugal;165,61594232831303;115,21649971875266;1,9;194,2;1,2;128,2;88,0;31,0
113;113;128;Município;Centro;Figueira da Foz;6804;36879;15150;11,6;62,7;25,8;155,2;4,7;1;24;35;35;30;4;9;36;7;1194,7;6,5;95,1;25,8;17;40,1485808;-8,855655;Figueira da Foz, Coimbra, Portugal;161,78450472751916;113,05681629376276;2,0;197,3;1,4;139,8;108,0;17,0
114;114;129;Município;Centro;Gois;369;2287;1133;9,7;60,4;29,9;14,4;8,6;0;3;0;4;3;1;1;0;0;822,9;5,1;66,1;21,6;1;40,1546195;-8,109945399999999;Góis, Coimbra, Portugal;183,34678961735852;118,31528749361084;2,5;226,1;1,8;161,4;117,0;31,0
115;115;130;Município;Centro;Lousa;2343;11406;3469;13,6;66,2;20,1;124,4;3,2;0;4;9;7;4;2;2;8;0;1000,7;5,0;80,7;20,0;6;40,1284737;-8,231637793854821;Lousã, Coimbra, Portugal;175,93152028314827;117,82539721926901;2,2;209,9;1,6;157,7;150,0;20,0
116;116;131;Município;Centro;Mealhada;2350;12922;4692;11,8;64,7;23,5;180,4;1,8;1;7;19;12;6;2;3;14;1;1106,8;3,6;86,8;22,5;6;40,34759945;-8,447948477823166;Mealhada, Aveiro, Portugal;191,44893230332906;90,1005640053632;2,1;222,8;1,0;101,3;165,0;24,0
117;117;132;Município;Centro;Mira;1382;7347;3127;11,7;62,0;26,4;95,6;2,4;0;6;11;8;8;1;1;0;0;942,5;4,4;73,0;30,8;3;40,4457827;-8,748207344206268;Mira, Coimbra, Portugal;195,830993868584;78,99822131835123;2,2;226,4;1,0;98,8;171,0;24,0
118;118;133;Município;Centro;Miranda do Corvo;1285;8594;2832;10,1;67,6;22,3;100,6;3,0;0;3;4;9;8;2;2;6;1;881,4;3,4;67,9;16,2;2;40,094151700000005;-8,333655499999999;Miranda do Corvo, Coimbra, Portugal;168,7445039653123;119,51032585747473;2,0;198,6;1,4;146,4;172,0;31,0
119;119;134;Município;Centro;Montemor-o-Velho;3067;16012;6180;12,1;63,4;24,5;110,3;1,0;0;11;17;15;8;4;6;46;0;968,7;4,3;71,3;16,9;4;40,172610399999996;-8,684448300000001;Montemor-o-Velho, Coimbra, Portugal;167,22669236161326;108,65428258576179;2,0;201,4;1,3;134,5;184,0;17,0
120;120;135;Município;Centro;Mortagua;876;5212;2723;9,9;59,2;30,9;35,1;3,1;0;4;19;2;1;1;2;2;0;1037,8;2,9;77,2;21,5;4;40,397248600000005;-8,2287169;Mortágua, Viseu, Portugal;203,15758171685553;89,54284620390507;2,5;249,2;1,4;124,4;187,0;12,0
121;121;136;Município;Centro;Oliveira do Hospital;2108;12036;5107;11,0;62,5;26,5;82,1;4,3;1;8;6;22;12;4;5;0;0;902,5;5,4;75,4;19,4;6;40,3790757;-7,857184888594514;Oliveira do Hospital, Coimbra, Portugal;215,696340345354;106,61753268373245;2,9;279,4;2,0;181,5;205,0;21,0
122;122;137;Município;Centro;Pampilhosa da Serra;291;2213;1531;7,2;54,9;37,9;10,2;1,0;0;2;0;3;2;1;1;0;0;857,1;4,4;64,9;14,6;2;40,046014299999996;-7,951515;Pampilhosa da Serra, Coimbra, Portugal;180,27926213818503;134,64007671949466;2,6;229,8;2,3;214,2;211,0;31,0
123;123;138;Município;Centro;Penacova;1283;8413;3974;9,4;61,5;29,1;63,1;1,9;0;7;9;9;6;2;3;0;0;979,1;2,9;64,6;15,5;4;40,270208600000004;-8,2810743;Penacova, Coimbra, Portugal;188,4355536007536;101,53566182887144;2,2;229,1;1,3;131,2;215,0;31,0
124;124;139;Município;Centro;Penela;558;3243;1592;10,3;60,1;29,5;40,0;7,0;0;2;0;3;3;1;1;0;0;939,7;2,8;73,6;17,4;1;40,0607159;-8,3951912;Podentes, Penela, Coimbra, 3230-529, Portugal;163,22563802458512;122,26912634074549;1,9;187,8;1,5;149,6;220,0;31,0
125;125;140;Município;Centro;Soure;1791;10108;5189;10,5;59,2;30,4;64,5;1,6;0;9;7;15;11;2;2;0;0;1007,6;4,3;71,9;15,6;2;40,0595032;-8,626389699999999;Soure, Coimbra, Portugal;156,37963188825648;121,04186837895048;1,8;183,2;1,4;143,1;285,0;28,0
126;126;141;Município;Centro;Tabua;1263;7396;2735;11,1;64,9;24,0;57,0;6,1;0;5;3;10;3;2;2;13;1;919,1;5,8;69,6;25,1;2;40,3602946;-8,0284641;Tábua, Coimbra, Portugal;206,728959668138;100,48869188178908;2,6;260,0;1,7;162,2;287,0;12,0
127;127;142;Município;Centro;Vila Nova de Poiares;813;4800;1337;11,7;69,1;19,2;82,3;4,6;0;2;6;5;3;1;1;0;0;956,5;4,6;71,4;19,7;2;40,2106048;-8,2562951;Vila Nova de Poiares, Coimbra, Portugal;183,24517479851207;108,4783638339622;2,3;219,9;1,5;141,7;321,0;15,0
128;128;144;Município;Centro;Alvaiazere;598;3913;2083;9,1;59,3;31,6;41,1;7,9;1;4;8;2;2;1;1;25;0;887,9;3,3;67,6;24,4;3;39,8161333;-8,402046167354706;Alvaiázere, Leiria, Portugal;138,42221761404966;149,11086089856315;1,7;168,7;1,6;172,1;27,0;28,0
129;129;145;Município;Centro;Ansiao;1153;7581;3316;9,6;62,9;27,5;68,4;3,4;1;5;15;10;6;2;2;23;0;939,7;3,4;74,2;13,9;5;39,9113771;-8,435985699999998;Ansião, Leiria, Portugal;146,65386617683671;138,27714486048686;1,9;186,0;1,6;169,1;;
130;130;146;Município;Centro;Batalha;2125;10537;3404;13,2;65,6;21,2;155,3;3,7;0;5;19;12;10;1;1;6;0;1095,8;3,1;83,9;18,6;8;39,6579329;-8,824409800000002;Batalha, Leiria, Portugal;108,88199970886275;166,61141088324874;1,6;145,7;1,8;196,2;51,0;19,0
131;131;147;Município;Centro;Castanheira de Pera;198;1448;950;7,6;55,8;36,6;38,9;4,9;0;1;0;1;1;1;1;0;0;937,7;5,5;66,6;24,3;1;40,004726500000004;-8,2091368;Castanheira de Pera, Leiria, Portugal;164,69123226776938;131,58688971070734;2,0;193,8;1,8;178,2;75,0;31,0
132;132;148;Município;Centro;Figueiro dos Vinhos;529;3276;1763;9,5;58,8;31,7;32,1;5,3;0;5;7;5;3;1;1;5;0;871,6;5,2;66,0;23,9;2;39,9024537;-8,2753006;Figueiró dos Vinhos, Leiria, Portugal;152,0227942478803;141,36007191033409;1,9;184,3;1,6;168,7;110,0;28,0
133;133;149;Município;Centro;Leiria;16939;82714;26222;13,5;65,7;20,8;222,8;5,5;3;33;147;94;68;14;15;220;17;1125,7;4,0;103,2;22,4;54;39,7437902;-8,8071119;Leiria, Portugal;118,48706402973094;156,9750597581079;1,5;147,3;1,7;184,3;144,0;19,0
134;134;150;Município;Centro;Marinha Grande;5134;24747;8807;13,3;64,0;22,8;206,6;6,7;1;9;34;21;20;4;7;98;0;1335,3;6,2;94,9;33,2;10;39,7495952;-8,9298895;Marinha Grande, Leiria, Portugal;117,03426411367157;157,78366253746867;1,6;136,8;1,9;193,4;162,0;19,0
135;135;151;Município;Centro;Pedrogao Grande;319;2085;1010;9,3;61,1;29,6;26,5;16,8;0;1;4;3;2;1;1;8;0;883,8;5,3;70,2;31,4;2;39,9169584;-8,145564;Pedrógão Grande, Leiria, Portugal;159,14406177345856;142,42433340598063;2,0;193,3;1,7;177,7;214,0;31,0
136;136;152;Município;Centro;Pombal;5964;32736;12863;11,6;63,5;24,9;82,4;3,8;1;21;43;34;29;6;8;98;0;1025,0;3,4;82,7;21,1;13;39,9161851;-8,6279171;Pombal, Leiria, Portugal;141,15197900318046;136,9555941287996;1,7;170,2;1,5;159,8;224,0;31,0
137;137;153;Município;Centro;Porto de Mos;2834;15068;5398;12,2;64,7;23,2;89,0;3,5;0;9;20;19;16;3;3;0;0;1088,0;3,4;81,2;19,8;9;39,6023941;-8,818527099999999;Porto de Mós, Leiria, Portugal;103,05648138704564;172,69145215821842;1,5;118,5;1,9;204,5;236,0;16,0
138;138;155;Município;Centro;Aguiar da Beira;393;3053;1198;8,5;65,7;25,8;22,5;0,9;0;2;8;4;4;1;1;0;0;818,6;4,5;68,8;16,8;4;40,81718;-7,54312;Aguiar da Beira, Aguiar da Beira e Coruche, Aguiar da Beira, Guarda, 3570-013, Portugal;271,0929832507653;97,13214548710329;3,5;335,6;1,9;165,4;2,0;21,0
139;139;156;Município;Centro;Carregal do Sal;1035;5789;2469;11,1;62,3;26,6;79,5;2,0;0;4;6;2;2;2;3;0;0;984,1;4,6;72,7;28,0;3;40,43340739999999;-8,0030203;Carregal do Sal, Viseu, Portugal;214,92607603629108;94,62555994825821;2,6;263,2;1,7;154,5;72,0;21,0
140;140;157;Município;Centro;Castro Daire;1410;8360;4050;10,2;60,5;29,3;36,5;1,2;0;5;18;13;12;2;3;6;0;877,0;6,6;66,0;17,2;6;40,9014091;-7,9311761;Castro Daire, Viseu, Portugal;264,5282387914053;63,44854437853289;3,2;322,2;1,6;151,6;79,0;21,0
141;141;158;Município;Centro;Mangualde;2089;11607;4829;11,3;62,7;26,1;84,5;2,1;0;8;17;15;7;1;2;23;0;1105,3;5,7;83,4;25,7;8;40,60354;-7,7656;Mangualde, Viseu, Portugal;241,13078319013783;93,5449271984976;3,0;292,1;1,4;142,3;158,0;21,0
142;142;159;Município;Centro;Nelas;1507;7912;3561;11,6;61,0;27,4;103,2;1,9;0;6;15;14;10;2;3;0;0;1098,2;5,7;79,2;25,2;5;40,5192174;-7,859591344807467;Nelas, Viseu, Portugal;229,0681936899294;94,40684393116899;2,8;280,9;1,5;140,5;193,0;21,0
143;143;160;Município;Centro;Oliveira de Frades;1245;6475;2241;12,5;65,0;22,5;68,5;3,4;0;3;22;10;3;1;1;7;0;1155,7;5,8;78,5;24,7;5;40,7322108;-8,173905900000001;Oliveira de Frades, Viseu, Portugal;239,4462122965659;59,16487063319629;2,8;297,2;1,1;98,4;203,0;12,0
144;144;161;Município;Centro;Penalva do Castelo;686;4300;2145;9,6;60,3;30,1;53,1;0,9;0;2;10;4;4;1;1;6;0;906,7;5,5;60,4;19,4;2;40,67436;-7,6999699999999995;Penalva do Castelo, Viseu, Portugal;250,71387400440338;93,12102389281769;3,3;323,4;1,7;158,4;217,0;21,0
145;145;162;Município;Centro;Santa Comba Dao;1115;6356;2979;10,7;60,8;28,5;93,3;2,5;0;4;8;4;3;1;1;8;0;923,5;4,8;73,9;23,4;2;40,39920165;-8,111687962553718;Santa Comba Dão, Viseu, Portugal;207,42396295522224;93,36285941206378;2,5;255,5;1,6;133,4;254,0;12,0
146;146;163;Município;Centro;Sao Pedro do Sul;1520;9402;4491;9,9;61,0;29,1;44,2;1,4;0;9;6;11;9;2;3;1;0;837,6;6,3;69,5;15,8;3;40,83283595;-8,102562296809872;São Pedro do Sul, Viseu, Portugal;252,0277943501207;55,3640523327871;3,1;311,0;1,3;112,2;268,0;21,0
147;147;164;Município;Centro;Satao;1163;7541;2905;10,0;65,0;25,0;57,5;0,8;0;3;16;8;5;2;3;1;1;815,0;5,3;62,7;12,0;3;40,7426067;-7,733674099999999;Sátão, Viseu, Portugal;255,94138784361957;86,57934620076936;3,3;316,3;1,6;146,1;272,0;21,0
148;148;165;Município;Centro;Tondela;2539;15902;7917;9,6;60,3;30,0;71,0;1,4;1;13;22;24;12;4;6;73;0;1104,5;3,8;76,5;21,9;9;40,54433475;-8,143581027565434;Tondela, Viseu, Portugal;221,0129482824848;77,89695198409939;2,6;266,5;1,4;127,3;295,0;12,0
149;149;166;Município;Centro;Vila Nova de Paiva;474;2969;1245;10,1;63,3;26,5;26,7;1,1;0;1;5;4;3;1;2;0;0;833,7;5,6;64,6;17,3;2;40,8562614;-7,756209800375235;Vila Nova de Paiva, Viseu, Portugal;266,2403805563284;78,92560033768343;3,4;327,3;1,8;157,0;320,0;21,0
150;150;167;Município;Centro;Viseu;13007;63628;21042;13,3;65,1;21,5;192,6;3,1;3;26;102;70;57;10;13;427;13;1036,9;5,1;95,7;22,8;36;40,6574713;-7,913866400000001;Viseu, Portugal;240,54277443680283;80,2066586837106;3,0;300,6;1,3;130,0;335,0;21,0
151;151;168;Município;Centro;Vouzela;926;5886;2810;9,6;61,2;29,2;49,7;1,2;0;4;5;8;9;2;3;13;0;937,2;5,5;65,1;22,6;2;40,6754515;-8,148433712602197;Vouzela, Viseu, Portugal;234,33290583074202;65,48312531368515;2,9;303,6;1,1;104,7;338,0;12,0
