;location;202001;202002;202003;202004;202005;202006;202007;202008;202009;202010;202011;202012;202101;202102;202103;202104;202105;202106;202107;202108;202109;202110;202111
226;Portugal,+Ponta+do+Sol;13,0;15,0;13,0;14,0;17,0;18,5;21,0;22,0;20,5;18,0;15,5;13,0;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0
227;Portugal,+Ponte+da+Barca;13,0;16,0;18,0;17,0;25,0;23,0;33,0;27,0;26,5;18,0;17,0;12,0;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;18,0
228;Portugal,+Ponte+de+Lima;13,0;16,0;18,0;17,0;25,0;23,0;33,0;27,0;26,5;18,0;17,0;12,0;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;18,0
229;Portugal,+Ponte+de+Sor;14,0;18,0;18,0;19,0;28,0;26,0;36,0;31,0;28,5;21,0;18,5;13,0;12,0;16,0;19,0;20,0;25,0;30,0;31,0;33,0;29,0;27,0;19,0
230;Portugal,+Portalegre;11,0;15,0;15,0;16,0;26,0;25,5;36,0;32,0;27,0;20,0;16,0;11,0;10,0;12,5;15,0;17,5;23,0;28,5;32,0;33,0;27,0;25,0;16,0
231;Portugal,+Portel;13,0;18,0;17,0;19,0;27,0;26,5;37,0;34,0;29,0;23,0;18,5;14,0;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0
232;Portugal,+Portimao;15,0;18,0;17,0;18,0;23,0;23,0;28,0;28,0;25,0;21,0;19,0;16,0;14,0;16,0;18,0;19,0;23,0;24,5;27,0;28,0;28,0;25,0;21,0
233;Portugal,+Porto;13,0;16,0;16,0;17,0;22,0;20,0;27,0;23,0;23,0;18,0;18,0;13,0;13,0;14,0;17,0;18,0;18,0;20,5;22,0;23,0;23,0;22,0;17,0
234;Portugal,+Porto+Moniz;13,0;15,0;13,0;14,0;17,0;18,5;21,0;22,0;20,5;18,0;15,5;13,0;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0
235;Portugal,+Porto+Santo;14,0;16,0;18,0;18,0;25,0;21,0;32,0;27,0;25,0;19,0;17,0;12,0;17,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;18,0
236;Portugal,+Porto+de+Mos;14,0;16,0;16,0;16,0;21,0;20,0;26,0;22,0;24,0;19,0;18,0;13,0;12,0;14,5;16,0;18,5;19,0;21,0;22,0;24,0;24,0;22,0;19,0
237;Portugal,+Povoa+de+Lanhoso;13,0;15,0;17,0;17,0;25,0;23,5;33,0;28,0;25,5;19,0;16,5;11,0;12,0;13,0;18,0;19,0;20,0;25,5;29,0;30,0;27,0;23,0;17,0
238;Portugal,+Povoa+de+Varzim;14,0;15,0;15,0;15,0;19,0;19,0;23,0;21,0;21,0;17,0;17,0;13,0;13,0;14,0;15,0;16,0;16,0;18,5;19,0;21,0;22,0;20,0;17,0
239;Portugal,+Povoacao;14,0;17,0;15,0;17,0;19,0;19,0;23,0;24,0;21,0;17,0;17,0;13,0;13,0;15,0;16,0;17,0;18,0;18,5;22,0;21,0;23,0;22,0;17,0
240;Portugal,+Proenca-a-Nova;12,0;17,0;17,0;18,0;28,0;27,0;38,0;34,0;28,0;20,0;16,5;12,0;11,0;13,5;18,0;19,0;25,0;30,5;34,0;35,0;29,0;25,0;18,0
241;Portugal,+Redondo;13,0;15,0;17,0;17,0;25,0;23,5;33,0;28,0;25,5;19,0;16,5;11,0;12,0;13,0;18,0;19,0;20,0;25,5;29,0;30,0;27,0;23,0;17,0
242;Portugal,+Regiao+de+Aveiro;14,0;16,0;17,0;17,0;21,0;20,5;26,0;23,0;24,5;19,0;19,0;13,0;13,0;14,5;17,0;19,0;19,0;21,5;22,0;24,0;24,5;22,0;17,0
243;Portugal,+Regiao+de+Coimbra;14,0;17,0;18,0;18,0;26,0;24,0;33,0;27,0;27,5;21,0;18,5;13,0;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0
244;Portugal,+Regiao+de+Leiria;14,0;17,0;17,0;17,0;22,0;21,0;28,0;24,0;24,5;20,0;18,0;13,0;12,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,0;23,0;19,0
245;Portugal,+Reguengos+de+Monsaraz;13,0;18,0;17,0;19,0;27,0;26,5;37,0;34,0;29,0;23,0;18,5;14,0;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0
246;Portugal,+Resende;11,0;14,0;16,0;17,0;26,0;24,0;35,0;30,0;27,0;17,0;15,0;9,0;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;14,0
247;Portugal,+Ribeira+Brava;13,0;15,0;13,0;14,0;17,0;18,5;21,0;22,0;20,5;18,0;15,5;13,0;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0
248;Portugal,+Ribeira+Grande;17,0;16,0;16,0;16,0;17,0;18,0;21,0;23,0;21,0;21,0;16,0;16,0;17,0;15,0;16,0;16,0;17,0;20,0;22,0;23,0;22,0;22,0;21,0
249;Portugal,+Ribeira+de+Pena;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
250;Portugal,+Rio+Maior;14,0;16,0;16,0;17,0;21,0;20,5;24,0;23,0;23,5;19,0;19,0;14,0;13,0;15,0;16,0;18,0;19,0;20,5;22,0;23,0;25,0;22,0;19,0
251;Portugal,+Sabrosa;11,0;14,0;16,0;15,0;25,0;22,0;32,0;27,0;25,0;18,0;15,5;10,0;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0
252;Portugal,+Sabugal;8,0;13,0;14,0;14,0;23,0;21,5;33,0;29,0;24,5;16,0;13,0;8,0;7,0;10,0;14,0;15,5;19,0;25,0;28,0;31,0;24,0;21,0;13,0
253;Portugal,+Salvaterra+de+Magos;14,0;18,0;17,0;18,0;24,0;23,0;32,0;27,0;25,5;20,0;18,0;14,0;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;20,0
254;Portugal,+Santa+Comba+Dao;11,0;14,0;16,0;15,0;25,0;22,0;32,0;27,0;25,0;18,0;15,5;10,0;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0
255;Portugal,+Santa+Cruz;17,0;18,0;17,0;18,0;20,0;21,0;22,0;23,0;23,0;21,0;20,0;18,0;17,0;18,0;16,0;19,0;19,0;21,0;22,0;24,0;24,0;23,0;21,0
256;Portugal,+Santa+Cruz+da+Graciosa;16,0;15,0;15,0;16,0;17,0;18,0;21,0;23,0;20,5;20,0;16,0;15,0;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;20,0
257;Portugal,+Santa+Cruz+das+Flores;16,0;16,0;15,0;16,0;17,0;18,0;21,0;23,0;21,0;20,0;17,0;16,0;17,0;15,0;16,0;16,0;17,0;20,0;21,0;23,0;21,0;21,0;21,0
258;Portugal,+Santa+Maria+da+Feira;11,0;15,0;16,0;16,0;25,0;25,0;35,0;30,0;26,5;19,0;16,0;10,0;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0
259;Portugal,+Santa+Marta+de+Penaguiao;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
260;Portugal,+Santana;14,0;19,0;18,0;20,0;28,0;27,0;39,0;35,0;30,5;23,0;19,5;14,0;13,0;16,5;18,0;21,0;27,0;31,0;34,0;35,0;30,0;28,0;19,0
261;Portugal,+Santarem;14,0;18,0;18,0;18,5;26,0;24,0;35,0;29,0;27,5;22,0;19,0;14,0;13,0;17,0;18,0;20,5;23,0;28,0;29,0;31,0;29,0;26,0;20,0
262;Portugal,+Santiago+do+Cacem;14,0;17,0;16,0;17,0;21,0;21,0;24,0;23,0;23,0;20,0;19,0;15,0;13,0;15,5;16,0;18,0;19,0;20,0;22,0;23,0;25,0;23,0;20,0
263;Portugal,+Santo+Tirso;14,0;16,0;18,0;18,0;25,0;22,5;32,0;27,0;25,0;19,0;17,0;12,0;13,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;18,0
264;Portugal,+Sao+Bras+de+Alportel;14,0;18,0;16,0;18,0;23,0;24,5;29,0;29,0;25,0;21,0;18,0;14,0;13,0;15,0;17,0;18,0;24,0;26,0;29,0;29,0;28,0;26,0;20,0
265;Portugal,+Sao+Joao+da+Madeira;13,0;16,0;18,0;17,0;23,0;21,5;28,0;24,0;24,5;19,0;18,0;13,0;13,0;14,5;17,0;19,0;19,0;22,5;23,0;25,0;24,0;23,0;17,0
266;Portugal,+Sao+Joao+da+Pesqueira;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
267;Portugal,+Sao+Pedro+do+Sul;11,0;15,0;16,0;16,0;26,0;23,5;35,0;29,0;27,0;19,0;15,0;10,0;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0
268;Portugal,+Sao+Roque+do+Pico;16,0;15,0;15,0;16,0;17,0;18,0;21,0;23,0;20,5;20,0;16,0;15,0;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;20,0
269;Portugal,+Sao+Vicente;14,0;16,0;18,0;18,0;25,0;22,5;31,0;26,0;25,5;19,0;18,5;13,0;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;18,0
270;Portugal,+Sardoal;13,0;15,0;15,0;16,0;20,0;19,0;24,0;21,0;21,0;17,0;17,0;13,0;13,0;14,0;15,0;17,0;17,0;19,0;20,0;22,0;22,0;20,0;17,0
271;Portugal,+Satao;11,0;15,0;16,0;16,0;26,0;23,5;35,0;29,0;27,0;19,0;15,0;10,0;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0
272;Portugal,+Seia;11,0;15,0;16,0;16,0;25,0;25,0;35,0;30,0;26,5;19,0;16,0;10,0;10,0;11,0;16,0;17,5;21,0;26,5;31,0;33,0;27,0;23,0;15,0
273;Portugal,+Seixal;15,0;17,0;16,0;17,0;21,0;20,0;25,0;24,0;23,5;20,0;18,0;15,0;14,0;15,0;16,0;18,0;20,0;21,0;23,0;25,0;26,0;24,0;19,0
274;Portugal,+Sernancelhe;11,0;15,0;16,0;16,0;26,0;23,5;35,0;29,0;27,0;19,0;15,0;10,0;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0
275;Portugal,+Serpa;14,0;19,0;18,0;20,0;28,0;27,0;39,0;35,0;30,5;23,0;19,5;14,0;13,0;16,5;18,0;21,0;27,0;31,0;34,0;35,0;30,0;28,0;19,0
276;Portugal,+Serta;14,0;18,0;18,0;18,0;26,0;24,0;35,0;29,0;28,0;21,0;18,5;13,0;13,0;15,0;18,0;20,5;23,0;28,0;29,0;32,0;29,0;25,0;18,0
277;Portugal,+Sesimbra;14,0;17,0;17,0;18,0;25,0;23,0;29,0;27,0;24,0;21,0;19,0;15,0;13,0;15,5;17,0;19,0;23,0;25,0;28,0;28,0;27,5;26,0;20,0
278;Portugal,+Setubal;14,0;17,0;17,0;18,0;25,0;23,0;29,0;27,0;24,0;21,0;19,0;15,0;13,0;15,5;17,0;19,0;23,0;25,0;28,0;28,0;27,5;26,0;20,0
279;Portugal,+Sever+do+Vouga;14,0;16,0;18,0;18,0;25,0;22,5;31,0;26,0;25,5;19,0;18,5;13,0;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;18,0
280;Portugal,+Silves;15,0;18,0;17,0;18,0;23,0;24,0;28,0;28,0;24,5;21,0;19,0;15,0;14,0;16,0;17,0;19,0;23,0;25,0;28,0;29,0;28,0;25,0;21,0
281;Portugal,+Sines;14,0;17,0;16,0;17,0;21,0;21,0;24,0;23,0;23,0;20,0;19,0;15,0;13,0;15,5;16,0;18,0;19,0;20,0;22,0;23,0;25,0;23,0;20,0
282;Portugal,+Sintra;15,0;17,0;17,0;18,0;22,0;22,0;25,0;24,0;23,0;20,0;19,0;15,0;14,0;15,0;17,0;18,0;20,0;21,0;23,0;24,0;26,0;23,0;20,0
283;Portugal,+Sobral+de+Monte+Agraco;15,0;17,0;17,0;17,0;22,0;22,0;27,0;25,0;24,5;20,0;19,0;15,0;13,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,5;24,0;20,0
284;Portugal,+Soure;14,0;18,0;18,0;18,0;25,0;23,0;31,0;26,0;26,0;21,0;19,0;13,0;13,0;16,0;18,0;20,0;22,0;25,5;26,0;28,0;27,5;24,0;18,0
285;Portugal,+Sousel;13,0;18,0;17,0;19,0;27,0;26,5;37,0;34,0;29,0;23,0;18,5;14,0;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0
286;Portugal,+Tabua;13,0;15,0;13,0;14,0;17,0;18,5;21,0;22,0;20,5;18,0;15,5;13,0;13,0;14,5;13,0;15,0;17,0;19,0;25,0;23,0;22,0;21,0;17,0
287;Portugal,+Tabuaco;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
288;Portugal,+Tamega+e+Sousa;11,0;14,0;16,0;17,0;26,0;24,0;35,0;30,0;27,0;17,0;15,0;9,0;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;14,0
289;Portugal,+Tarouca;14,0;18,0;18,0;18,0;25,0;23,0;31,0;26,0;26,0;21,0;19,0;13,0;13,0;16,0;18,0;20,0;22,0;25,5;26,0;28,0;27,5;24,0;18,0
290;Portugal,+Tavira;15,0;18,0;18,0;19,0;24,0;25,0;30,0;29,0;26,0;22,0;19,0;16,0;14,0;16,0;18,0;19,0;24,0;26,0;29,0;29,0;29,0;26,0;21,0
291;Portugal,+Terras+de+Bouro;13,0;15,0;16,0;17,0;26,0;24,0;33,0;29,0;26,0;17,0;15,0;10,0;10,0;13,0;17,0;19,0;20,0;26,0;29,0;31,0;27,0;22,0;16,0
292;Portugal,+Terras+de+Tras-os-Montes;32,0;30,0;30,0;29,5;29,0;30,0;32,0;36,0;37,0;38,0;36,0;36,0;34,0;34,0;32,0;33,0;31,0;34,0;35,0;36,0;39,0;39,0;38,0
293;Portugal,+Tomar;14,0;18,0;18,0;18,0;26,0;24,0;35,0;29,0;28,0;21,0;18,5;13,0;13,0;15,0;18,0;20,5;23,0;28,0;29,0;32,0;29,0;25,0;18,0
294;Portugal,+Tondela;11,0;14,0;16,0;15,0;25,0;22,0;32,0;27,0;25,0;18,0;15,5;10,0;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0
295;Portugal,+Torre+de+Moncorvo;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
296;Portugal,+Torres+Novas;14,0;18,0;18,0;18,5;27,0;25,0;36,0;29,0;28,0;22,0;18,5;14,0;13,0;16,0;18,0;20,5;23,0;28,0;30,0;32,0;30,0;25,0;20,0
297;Portugal,+Torres+Vedras;15,0;17,0;17,0;17,0;22,0;22,0;27,0;25,0;24,5;20,0;19,0;15,0;13,0;15,0;16,0;19,0;20,0;22,5;24,0;26,0;26,5;24,0;20,0
298;Portugal,+Trancoso;11,0;14,0;16,0;17,0;26,0;24,0;35,0;30,0;27,0;17,0;15,0;9,0;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;14,0
299;Portugal,+Trofa;11,0;15,0;17,0;16,5;25,0;22,5;34,0;28,0;26,0;18,0;15,5;10,0;11,0;12,0;16,0;18,0;19,0;25,0;29,0;31,0;25,5;21,0;16,0
300;Portugal,+Vagos;14,0;16,0;17,0;17,0;21,0;20,5;26,0;23,0;24,5;19,0;19,0;13,0;13,0;14,5;17,0;19,0;19,0;21,5;22,0;24,0;24,5;22,0;17,0
301;Portugal,+Vale+de+Cambra;14,0;16,0;18,0;18,0;25,0;22,5;31,0;26,0;25,5;19,0;18,5;13,0;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;18,0
302;Portugal,+Valenca;12,0;14,0;14,0;15,0;20,0;19,0;26,0;22,0;22,0;17,0;16,0;12,0;11,0;12,5;15,0;16,5;16,0;20,0;20,0;22,0;22,0;20,0;16,0
303;Portugal,+Valongo;9,0;14,0;14,0;16,5;25,0;23,5;33,0;30,0;25,5;16,0;14,0;8,0;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,0
304;Portugal,+Valpacos;11,0;15,0;15,0;18,0;25,0;24,0;35,0;31,0;28,0;18,0;15,5;10,0;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0
305;Portugal,+Velas;16,0;15,0;15,0;16,0;17,0;18,0;21,0;23,0;20,5;20,0;16,0;15,0;16,0;14,0;15,0;15,5;17,0;19,5;21,0;23,0;21,5;21,0;20,0
306;Portugal,+Vendas+Novas;14,0;18,0;18,0;19,0;27,0;26,0;37,0;33,0;29,0;23,0;20,0;14,0;13,0;16,0;18,0;21,0;25,0;30,0;33,0;34,0;30,0;28,0;19,0
307;Portugal,+Viana+do+Alentejo;13,0;18,0;17,0;19,0;27,0;26,5;37,0;34,0;29,0;23,0;18,5;14,0;12,0;15,5;17,0;20,5;25,0;30,5;34,0;34,0;29,5;27,0;18,0
308;Portugal,+Viana+do+Castelo;13,0;15,0;16,0;16,0;21,0;20,0;26,0;23,0;22,0;17,0;17,0;13,0;12,0;13,0;16,0;17,5;17,0;20,0;22,0;23,0;23,0;21,0;17,0
309;Portugal,+Vidigueira;14,0;16,0;18,0;18,0;25,0;22,5;31,0;26,0;25,5;19,0;18,5;13,0;13,0;14,0;18,0;20,0;20,0;25,0;25,0;28,0;26,0;23,0;18,0
310;Portugal,+Vieira+do+Minho;11,0;15,0;17,0;16,5;25,0;22,5;34,0;28,0;26,0;18,0;15,5;10,0;11,0;12,0;16,0;18,0;19,0;25,0;29,0;31,0;25,5;21,0;16,0
311;Portugal,+Vila+Flor;14,0;17,0;18,0;18,0;26,0;24,0;33,0;27,0;27,5;21,0;18,5;13,0;12,0;14,5;18,0;21,0;22,0;26,5;28,0;31,0;28,0;25,0;19,0
312;Portugal,+Vila+Franca+de+Xira;14,0;18,0;17,0;18,0;24,0;23,0;32,0;27,0;25,5;20,0;18,0;14,0;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;20,0
313;Portugal,+Vila+Franca+do+Campo;17,0;17,0;16,0;17,0;18,0;19,5;22,0;24,0;22,0;21,0;17,0;16,0;16,0;15,0;16,0;17,0;18,0;21,0;22,0;24,0;23,0;22,0;21,0
314;Portugal,+Vila+Nova+da+Barquinha;14,0;18,0;18,0;18,5;27,0;25,0;36,0;29,0;28,0;22,0;18,5;14,0;13,0;16,0;18,0;20,5;23,0;28,0;30,0;32,0;30,0;25,0;20,0
315;Portugal,+Vila+Nova+de+Cerveira;13,0;16,0;18,0;17,0;25,0;23,0;33,0;27,0;26,5;18,0;17,0;12,0;12,0;13,0;17,0;19,0;20,0;25,0;28,0;31,0;27,0;22,0;18,0
316;Portugal,+Vila+Nova+de+Famalicao;14,0;16,0;18,0;18,0;25,0;22,5;32,0;27,0;25,0;19,0;17,0;12,0;13,0;14,0;18,0;19,5;20,0;24,5;26,0;28,0;26,0;23,0;18,0
317;Portugal,+Vila+Nova+de+Foz+Coa;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
318;Portugal,+Vila+Nova+de+Gaia;13,0;16,0;16,0;17,0;22,0;20,0;27,0;23,0;23,0;18,0;18,0;13,0;13,0;14,0;17,0;18,0;18,0;20,5;22,0;23,0;23,0;22,0;17,0
319;Portugal,+Vila+Nova+de+Paiva;11,0;15,0;16,0;16,0;26,0;23,5;35,0;29,0;27,0;19,0;15,0;10,0;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0
320;Portugal,+Vila+Nova+de+Poiares;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
321;Portugal,+Vila+Pouca+de+Aguiar;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
322;Portugal,+Vila+Real;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
323;Portugal,+Vila+Real+de+Santo+Antonio;11,0;15,0;15,0;18,0;25,0;24,0;35,0;31,0;28,0;18,0;15,5;10,0;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0
324;Portugal,+Vila+Velha+de+Rodao;12,0;17,0;17,0;18,0;28,0;27,0;38,0;34,0;28,0;20,0;16,5;12,0;11,0;13,5;18,0;19,0;25,0;30,5;34,0;35,0;29,0;25,0;18,0
325;Portugal,+Vila+Verde;10,0;14,0;16,0;17,0;26,0;24,0;34,0;29,0;27,0;17,0;15,0;10,0;9,0;12,0;16,0;17,0;20,0;26,0;29,0;31,0;25,0;20,0;14,0
326;Portugal,+Vila+Vicosa;11,0;14,0;16,0;17,0;26,0;24,0;35,0;30,0;27,0;17,0;15,0;9,0;10,0;12,0;16,0;19,0;21,0;26,5;29,0;31,0;25,0;21,0;14,0
327;Portugal,+Vila+da+Praia+da+Vitoria;16,0;16,0;15,0;16,0;17,0;18,0;21,0;24,0;21,0;20,0;16,0;15,0;16,0;15,0;15,0;16,0;18,0;20,0;22,0;23,0;22,0;21,0;20,0
328;Portugal,+Vila+de+Rei;14,0;18,0;17,0;18,0;24,0;23,0;32,0;27,0;25,5;20,0;18,0;14,0;13,0;16,0;17,0;20,0;22,0;26,0;27,0;29,0;28,5;25,0;20,0
329;Portugal,+Vila+do+Bispo;15,0;16,0;15,0;17,0;19,0;19,0;21,0;21,0;22,0;19,0;19,0;16,0;14,0;15,0;16,0;17,0;18,0;19,0;20,0;21,0;23,0;22,0;20,0
330;Portugal,+Vila+do+Conde;11,0;15,0;15,0;18,0;25,0;24,0;35,0;31,0;28,0;18,0;15,5;10,0;9,0;12,0;17,0;18,0;21,0;26,5;30,0;34,0;26,0;21,0;15,0
331;Portugal,+Vila+do+Porto;14,0;15,0;15,0;15,0;19,0;19,0;23,0;21,0;21,0;17,0;17,0;13,0;13,0;14,0;15,0;16,0;16,0;18,5;19,0;21,0;22,0;20,0;17,0
332;Portugal,+Vimioso;9,0;14,0;15,0;16,5;26,0;24,0;34,0;30,0;25,5;17,0;14,5;8,0;8,0;11,5;15,0;17,0;21,0;25,5;30,0;32,0;24,0;21,0;14,0
333;Portugal,+Vinhais;9,0;14,0;14,0;16,5;25,0;23,5;33,0;30,0;25,5;16,0;14,0;8,0;8,0;10,5;15,0;16,0;20,0;25,0;30,0;32,0;24,0;20,0;13,0
334;Portugal,+Viseu;11,0;15,0;16,0;16,0;26,0;23,5;35,0;29,0;27,0;19,0;15,0;10,0;10,0;12,0;16,0;19,0;21,0;27,0;30,0;32,0;26,0;22,0;15,0
335;Portugal,+Viseu+Dao+Lafoes;11,0;14,0;16,0;15,0;25,0;22,0;32,0;27,0;25,0;18,0;15,5;10,0;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0
336;Portugal,+Vizela;13,0;16,0;18,0;17,5;26,0;24,0;34,0;29,0;26,5;19,0;17,5;11,0;12,0;13,0;18,0;19,5;20,0;26,0;29,0;31,0;27,5;22,0;17,0
337;Portugal,+Vouzela;11,0;14,0;16,0;15,0;25,0;22,0;32,0;27,0;25,0;18,0;15,5;10,0;10,0;11,0;16,0;18,0;20,0;24,5;27,0;29,0;25,0;22,0;16,0
